ID_RESERVA,LLEGADA,SALIDA,NOCHES,REGIMEN,PAX,ADULTOS,NENES,FECHA_TOMA,NOMBRE_COMPLEJO,NOMBRE_HOTEL,NOMBRE_HABITACION,VALOR_RESERVA,ADR,LEAD_TIME,CANAL_CONSOLIDADO,PAIS_TOP,TIENE_FIDELIDAD,CANCELADO,PROB_CANCELACION,TARIFA,ORIGEN,TIENE_REWARDS
610009910701,2026-10-17,2026-10-31,14,All Inclusive,2,2,0.0,2026-07-07,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,2967.54,211.97,102.0,OTROS_INTERMEDIARIOS,CANADA,0.0,0,0.3016,Flexible - Paga Ahora,SINTETICO,
610010010601,2026-07-26,2026-08-02,7,All Inclusive,1,1,0.0,2026-04-27,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,2076.38,296.63,90.0,VENTA DIRECTA,ARGENTINA,0.0,1,0.1042,Flexible - Paga Ahora,SINTETICO,
610010110601,2026-02-25,2026-03-03,6,All Inclusive,4,2,2.0,2026-02-14,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,2145.6,357.6,11.0,B2B_TTOO,ALEMANIA,1.0,0,0.1551,Flexible - Paga en Destino,SINTETICO,
610010210701,2026-12-22,2026-12-29,7,All Inclusive,4,3,1.0,2026-09-03,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,2567.87,366.84,110.0,FIDELIDAD_PTC,CANADA,0.0,0,0.3372,Flexible - Paga Ahora,SINTETICO,
610010310701,2026-01-26,2026-02-05,10,All Inclusive,1,1,0.0,2026-01-11,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,4340.78,434.08,15.0,FIDELIDAD_PTC,CANADA,0.0,0,0.3252,Flexible - Paga en Destino,SINTETICO,
610010410701,2026-04-02,2026-04-12,10,All Inclusive,3,1,2.0,2026-03-22,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,2721.64,272.16,11.0,FIDELIDAD_PTC,ESTADOS UNIDOS,0.0,0,0.18,Flexible - Paga en Destino,SINTETICO,
610010510601,2026-06-23,2026-06-30,7,All Inclusive,2,2,0.0,2026-04-18,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1877.18,268.17,66.0,OTROS_INTERMEDIARIOS,OTROS,0.0,1,0.3793,Flexible - Paga Ahora,SINTETICO,
610010610701,2026-09-07,2026-09-14,7,All Inclusive,2,2,0.0,2026-08-03,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,1996.64,285.23,35.0,OTA POWER,OTROS,0.0,0,0.4198,Flexible - Paga en Destino,SINTETICO,
610010710701,2026-12-07,2026-12-13,6,All Inclusive,4,2,2.0,2026-08-24,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,2389.56,398.26,105.0,FIDELIDAD_PTC,ALEMANIA,0.0,0,0.416,Flexible - Paga en Destino,SINTETICO,
610010810701,2026-09-23,2026-09-27,4,All Inclusive,2,2,0.0,2026-03-12,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,1149.2,287.3,195.0,OTA POWER,MEXICO,1.0,0,0.4787,No Reembolsable,SINTETICO,
610010909601,2026-05-16,2026-05-20,4,All Inclusive,2,2,0.0,2025-10-27,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,1132.15,283.04,201.0,OTROS_INTERMEDIARIOS,ESTADOS UNIDOS,0.0,1,0.5085,No Reembolsable,SINTETICO,
610011010701,2026-03-10,2026-03-17,7,All Inclusive,1,1,0.0,2026-02-04,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,1899.65,271.38,34.0,OTA POWER,REINO UNIDO,1.0,0,0.2956,No Reembolsable,SINTETICO,
610011110701,2026-11-21,2026-11-28,7,All Inclusive,3,3,0.0,2026-11-16,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,1929.64,275.66,5.0,VENTA DIRECTA,MEXICO,1.0,1,0.132,Flexible - Paga Ahora,SINTETICO,
610011209601,2026-11-17,2026-11-21,4,All Inclusive,3,2,1.0,2026-07-31,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,1529.33,382.33,109.0,OTA POWER,ARGENTINA,0.0,0,0.6108,Flexible - Paga en Destino,SINTETICO,
610011310701,2026-11-26,2026-12-03,7,All Inclusive,2,2,0.0,2026-10-30,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,2063.07,294.72,27.0,OTROS_INTERMEDIARIOS,MEXICO,0.0,0,0.154,No Reembolsable,SINTETICO,
610011410601,2026-12-20,2026-12-27,7,All Inclusive,2,2,0.0,2026-10-05,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,2501.32,357.33,76.0,B2B_TTOO,OTROS,0.0,1,0.2641,No Reembolsable,SINTETICO,
610011510601,2026-01-27,2026-02-03,7,All Inclusive,3,2,1.0,2025-08-02,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,3528.69,504.1,178.0,FIDELIDAD_PTC,ESTADOS UNIDOS,0.0,1,0.4528,No Reembolsable,SINTETICO,
610011609601,2026-05-19,2026-05-23,4,All Inclusive,2,2,0.0,2026-03-21,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,915.08,228.77,59.0,OTROS_INTERMEDIARIOS,OTROS,0.0,0,0.3591,Flexible - Paga en Destino,SINTETICO,
610011709601,2026-02-25,2026-03-02,5,All Inclusive,2,2,0.0,2026-02-22,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,1501.67,300.33,3.0,VENTA DIRECTA,MEXICO,0.0,1,0.3456,Flexible - Paga en Destino,SINTETICO,
610011810601,2026-03-12,2026-03-19,7,All Inclusive,5,3,2.0,2026-02-08,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,2655.13,379.3,32.0,VENTA DIRECTA,REINO UNIDO,1.0,0,0.1123,Flexible - Paga en Destino,SINTETICO,
610011910701,2026-02-03,2026-02-13,10,All Inclusive,5,3,2.0,2026-01-01,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,5329.18,532.92,33.0,OTA POWER,CANADA,0.0,0,0.4105,No Reembolsable,SINTETICO,
610012010601,2026-09-08,2026-09-15,7,All Inclusive,2,2,0.0,2026-02-11,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1403.96,200.57,209.0,VENTA DIRECTA,MEXICO,0.0,0,0.4186,Flexible - Paga en Destino,SINTETICO,
610012109601,2026-03-19,2026-03-24,5,All Inclusive,4,2,2.0,2025-11-27,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,1994.18,398.84,112.0,OTA POWER,REINO UNIDO,0.0,1,0.6271,No Reembolsable,SINTETICO,
610012210601,2026-07-26,2026-08-01,6,All Inclusive,1,1,0.0,2026-06-02,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1670.95,278.49,54.0,VENTA DIRECTA,ARGENTINA,0.0,0,0.2649,Flexible - Paga en Destino,SINTETICO,
610012309601,2026-07-31,2026-08-03,3,All Inclusive,2,2,0.0,2026-06-22,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,1355.87,451.96,39.0,OTROS_INTERMEDIARIOS,CANADA,0.0,1,0.2929,No Reembolsable,SINTETICO,
610012410601,2026-05-11,2026-05-16,5,All Inclusive,3,3,0.0,2026-01-27,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1246.13,249.23,104.0,FIDELIDAD_PTC,CANADA,1.0,0,0.2488,Flexible - Paga Ahora,SINTETICO,
610012510701,2026-07-19,2026-08-02,14,All Inclusive,2,2,0.0,2025-12-26,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,4961.16,354.37,205.0,B2B_TTOO,ESTADOS UNIDOS,0.0,0,0.3116,Flexible - Paga Ahora,SINTETICO,
610012609601,2026-05-08,2026-05-15,7,All Inclusive,1,1,0.0,2026-04-18,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,1714.03,244.86,20.0,FIDELIDAD_PTC,REINO UNIDO,0.0,0,0.3492,Flexible - Paga Ahora,SINTETICO,
610012709601,2026-01-14,2026-01-21,7,All Inclusive,2,2,0.0,2025-10-20,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,3178.86,454.12,86.0,OTROS_INTERMEDIARIOS,OTROS,1.0,1,0.2206,Flexible - Paga Ahora,SINTETICO,
610012810601,2026-08-06,2026-08-20,14,All Inclusive,2,2,0.0,2026-06-25,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,5155.95,368.28,42.0,OTROS_INTERMEDIARIOS,CANADA,1.0,0,0.1951,Flexible - Paga en Destino,SINTETICO,
610012909601,2026-08-28,2026-09-04,7,All Inclusive,2,2,0.0,2026-07-10,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,3237.62,462.52,49.0,VENTA DIRECTA,ALEMANIA,0.0,0,0.1895,Flexible - Paga en Destino,SINTETICO,
610013009601,2026-07-10,2026-07-20,10,All Inclusive,2,2,0.0,2026-06-13,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,3631.67,363.17,27.0,FIDELIDAD_PTC,ALEMANIA,1.0,0,0.05,No Reembolsable,SINTETICO,
610013110601,2026-04-18,2026-04-22,4,All Inclusive,3,3,0.0,2026-03-20,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,1086.62,271.65,29.0,OTA POWER,CANADA,0.0,0,0.4053,Flexible - Paga Ahora,SINTETICO,
610013209601,2026-10-17,2026-10-22,5,All Inclusive,2,2,0.0,2026-04-20,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,1271.93,254.39,180.0,OTA POWER,ARGENTINA,0.0,1,0.4799,Flexible - Paga en Destino,SINTETICO,
610013309601,2026-06-22,2026-06-27,5,All Inclusive,2,2,0.0,2026-04-26,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,990.27,198.05,57.0,FIDELIDAD_PTC,CANADA,0.0,1,0.372,Flexible - Paga en Destino,SINTETICO,
610013410701,2026-05-13,2026-05-18,5,All Inclusive,1,1,0.0,2025-11-15,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,1139.99,228.0,179.0,FIDELIDAD_PTC,ESTADOS UNIDOS,0.0,0,0.5418,No Reembolsable,SINTETICO,
610013509601,2026-01-24,2026-01-27,3,All Inclusive,4,2,2.0,2025-10-28,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,1555.45,518.48,88.0,VENTA DIRECTA,ESTADOS UNIDOS,1.0,0,0.05,Flexible - Paga en Destino,SINTETICO,
610013609601,2026-12-16,2026-12-19,3,All Inclusive,3,3,0.0,2026-10-10,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,1430.33,476.78,67.0,OTROS_INTERMEDIARIOS,MEXICO,0.0,0,0.3859,Flexible - Paga Ahora,SINTETICO,
610013709601,2026-02-28,2026-03-07,7,All Inclusive,5,3,2.0,2025-08-16,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,2785.59,397.94,196.0,B2B_TTOO,ALEMANIA,1.0,0,0.221,No Reembolsable,SINTETICO,
610013810701,2026-11-13,2026-11-20,7,All Inclusive,1,1,0.0,2026-10-31,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,2197.29,313.9,13.0,OTROS_INTERMEDIARIOS,OTROS,0.0,0,0.3221,No Reembolsable,SINTETICO,
610013910701,2026-10-09,2026-10-16,7,All Inclusive,2,2,0.0,2026-08-12,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,1445.68,206.53,58.0,VENTA DIRECTA,OTROS,0.0,0,0.2752,Flexible - Paga en Destino,SINTETICO,
610014010601,2026-08-16,2026-08-23,7,All Inclusive,2,2,0.0,2026-05-17,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,2434.56,347.79,91.0,OTA POWER,MEXICO,0.0,1,0.5438,No Reembolsable,SINTETICO,
610014109601,2026-11-07,2026-11-14,7,All Inclusive,3,2,1.0,2026-08-21,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,2305.24,329.32,78.0,OTA POWER,OTROS,0.0,0,0.3646,Flexible - Paga Ahora,SINTETICO,
610014210701,2026-08-04,2026-08-11,7,All Inclusive,2,2,0.0,2026-06-18,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,2982.98,426.14,47.0,B2B_TTOO,ESTADOS UNIDOS,0.0,0,0.1815,No Reembolsable,SINTETICO,
610014310601,2026-12-03,2026-12-07,4,All Inclusive,2,2,0.0,2026-10-26,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1554.14,388.53,38.0,B2B_TTOO,CANADA,0.0,0,0.292,Flexible - Paga Ahora,SINTETICO,
610014410701,2026-10-12,2026-10-19,7,All Inclusive,2,2,0.0,2026-09-13,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,1316.73,188.1,29.0,VENTA DIRECTA,REINO UNIDO,0.0,0,0.2654,No Reembolsable,SINTETICO,
610014509601,2026-08-07,2026-08-14,7,All Inclusive,2,2,0.0,2026-06-29,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,3344.63,477.8,39.0,B2B_TTOO,MEXICO,0.0,1,0.1721,Flexible - Paga en Destino,SINTETICO,
610014610701,2026-06-29,2026-07-04,5,All Inclusive,2,2,0.0,2026-04-04,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,1419.98,284.0,86.0,FIDELIDAD_PTC,MEXICO,1.0,0,0.2487,Flexible - Paga Ahora,SINTETICO,
610014709601,2026-05-18,2026-05-25,7,All Inclusive,3,3,0.0,2026-04-18,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,1924.66,274.95,30.0,B2B_TTOO,ARGENTINA,0.0,0,0.2853,Flexible - Paga en Destino,SINTETICO,
610014810601,2026-09-20,2026-09-26,6,All Inclusive,3,3,0.0,2026-08-01,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,1675.13,279.19,50.0,FIDELIDAD_PTC,REINO UNIDO,0.0,0,0.2633,Flexible - Paga en Destino,SINTETICO,
610014909601,2026-07-10,2026-07-15,5,All Inclusive,3,2,1.0,2026-03-14,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,2157.55,431.51,118.0,FIDELIDAD_PTC,ALEMANIA,1.0,0,0.2988,Flexible - Paga Ahora,SINTETICO,
610015010601,2026-04-06,2026-04-11,5,All Inclusive,2,2,0.0,2026-02-07,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1367.07,273.41,58.0,OTROS_INTERMEDIARIOS,CANADA,0.0,1,0.3642,Flexible - Paga Ahora,SINTETICO,
610015110601,2026-08-15,2026-08-19,4,All Inclusive,2,2,0.0,2026-08-03,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1542.17,385.54,12.0,VENTA DIRECTA,MEXICO,0.0,0,0.2483,Flexible - Paga en Destino,SINTETICO,
610015210701,2026-06-30,2026-07-06,6,All Inclusive,5,4,1.0,2026-06-21,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,2249.03,374.84,9.0,OTROS_INTERMEDIARIOS,CANADA,0.0,0,0.2382,Flexible - Paga en Destino,SINTETICO,
610015310701,2026-05-24,2026-05-29,5,All Inclusive,3,2,1.0,2026-04-28,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,1387.67,277.53,26.0,B2B_TTOO,REINO UNIDO,1.0,0,0.1406,Flexible - Paga en Destino,SINTETICO,
610015410701,2026-12-23,2027-01-06,14,All Inclusive,4,4,0.0,2026-11-09,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,5694.97,406.78,44.0,VENTA DIRECTA,CANADA,0.0,0,0.1272,No Reembolsable,SINTETICO,
610015510701,2026-09-07,2026-09-13,6,All Inclusive,3,2,1.0,2026-08-01,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,1615.66,269.28,37.0,B2B_TTOO,CANADA,0.0,0,0.2832,Flexible - Paga Ahora,SINTETICO,
610015610601,2026-04-16,2026-04-26,10,All Inclusive,2,2,0.0,2025-10-10,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,2747.96,274.8,188.0,OTA POWER,REINO UNIDO,1.0,0,0.3733,Flexible - Paga en Destino,SINTETICO,
610015709601,2026-05-30,2026-06-02,3,All Inclusive,2,2,0.0,2026-01-31,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,670.84,223.61,119.0,FIDELIDAD_PTC,ESTADOS UNIDOS,0.0,1,0.5403,No Reembolsable,SINTETICO,
610015810701,2026-11-22,2026-11-26,4,All Inclusive,1,1,0.0,2026-10-24,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,1154.62,288.65,29.0,OTA POWER,ALEMANIA,0.0,0,0.4998,Flexible - Paga en Destino,SINTETICO,
610015910701,2026-11-10,2026-11-24,14,All Inclusive,2,1,1.0,2026-10-28,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,3954.62,282.47,13.0,OTROS_INTERMEDIARIOS,OTROS,0.0,0,0.3161,Flexible - Paga en Destino,SINTETICO,
610016010601,2026-11-19,2026-11-26,7,All Inclusive,2,2,0.0,2026-11-15,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,1955.64,279.38,4.0,B2B_TTOO,OTROS,0.0,0,0.3532,Flexible - Paga Ahora,SINTETICO,
610016110701,2026-09-25,2026-10-02,7,All Inclusive,4,4,0.0,2026-03-31,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,1502.65,214.66,178.0,B2B_TTOO,MEXICO,0.0,1,0.4177,Flexible - Paga Ahora,SINTETICO,
610016210601,2026-05-17,2026-05-21,4,All Inclusive,3,3,0.0,2026-01-31,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,846.13,211.53,106.0,FIDELIDAD_PTC,ESTADOS UNIDOS,0.0,0,0.512,Flexible - Paga Ahora,SINTETICO,
610016310701,2026-06-09,2026-06-16,7,All Inclusive,2,2,0.0,2026-05-15,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,1734.27,247.75,25.0,VENTA DIRECTA,REINO UNIDO,0.0,0,0.28,Flexible - Paga en Destino,SINTETICO,
610016410601,2026-04-08,2026-04-15,7,All Inclusive,1,1,0.0,2025-12-10,MAYA,Complejo Riviera Maya,COL JUNIOR SUITE GV,2026.84,289.55,119.0,OTA POWER,ARGENTINA,0.0,0,0.5381,Flexible - Paga Ahora,SINTETICO,
610016510701,2026-08-18,2026-08-23,5,All Inclusive,2,2,0.0,2026-04-29,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,1602.2,320.44,111.0,VENTA DIRECTA,MEXICO,0.0,0,0.4365,Flexible - Paga Ahora,SINTETICO,
610016610701,2026-12-05,2026-12-11,6,All Inclusive,3,2,1.0,2026-11-05,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,2226.77,371.13,30.0,B2B_TTOO,ALEMANIA,0.0,0,0.2071,Flexible - Paga Ahora,SINTETICO,
610016709601,2026-01-05,2026-01-12,7,All Inclusive,2,2,0.0,2025-11-01,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,2300.25,328.61,65.0,B2B_TTOO,OTROS,0.0,0,0.259,No Reembolsable,SINTETICO,
610016810601,2026-01-06,2026-01-11,5,All Inclusive,2,2,0.0,2025-12-10,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,2111.81,422.36,27.0,FIDELIDAD_PTC,ESTADOS UNIDOS,0.0,0,0.2336,Flexible - Paga Ahora,SINTETICO,
610016910701,2026-03-18,2026-03-28,10,All Inclusive,2,2,0.0,2026-01-31,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,3074.51,307.45,46.0,OTA POWER,ALEMANIA,1.0,1,0.2832,No Reembolsable,SINTETICO,
610017010701,2026-10-04,2026-10-11,7,All Inclusive,2,2,0.0,2026-06-08,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,1340.36,191.48,118.0,FIDELIDAD_PTC,ALEMANIA,1.0,0,0.3401,Flexible - Paga en Destino,SINTETICO,
610017109601,2026-07-19,2026-07-22,3,All Inclusive,5,3,2.0,2026-05-31,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,1758.51,586.17,49.0,B2B_TTOO,ALEMANIA,0.0,0,0.2481,No Reembolsable,SINTETICO,
610017210701,2026-03-02,2026-03-08,6,All Inclusive,3,3,0.0,2026-01-09,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,2327.82,387.97,52.0,OTA POWER,CANADA,0.0,0,0.4154,Flexible - Paga en Destino,SINTETICO,
610017309601,2026-08-12,2026-08-19,7,All Inclusive,3,2,1.0,2026-07-06,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE PS,2947.3,421.04,37.0,VENTA DIRECTA,MEXICO,0.0,0,0.2331,Flexible - Paga Ahora,SINTETICO,
610017410601,2026-12-08,2026-12-15,7,All Inclusive,2,2,0.0,2026-10-20,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,3269.93,467.13,49.0,B2B_TTOO,ALEMANIA,1.0,0,0.05,Flexible - Paga Ahora,SINTETICO,
610017509601,2026-09-01,2026-09-08,7,All Inclusive,2,2,0.0,2026-02-18,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,1442.19,206.03,195.0,B2B_TTOO,REINO UNIDO,1.0,0,0.1706,Flexible - Paga en Destino,SINTETICO,
610017609601,2026-09-15,2026-09-22,7,All Inclusive,4,4,0.0,2026-08-09,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,1940.38,277.2,37.0,FIDELIDAD_PTC,CANADA,0.0,0,0.168,Flexible - Paga en Destino,SINTETICO,
610017710701,2026-07-11,2026-07-16,5,All Inclusive,2,2,0.0,2026-05-20,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,1536.33,307.27,52.0,OTA POWER,ARGENTINA,0.0,1,0.489,No Reembolsable,SINTETICO,
610017810701,2026-07-19,2026-07-24,5,All Inclusive,2,2,0.0,2026-06-11,CANA,Complejo Punta Cana,PC JUNIOR SUITE GV,1565.29,313.06,38.0,FIDELIDAD_PTC,ALEMANIA,0.0,0,0.2756,Flexible - Paga Ahora,SINTETICO,
610017909601,2026-05-20,2026-05-27,7,All Inclusive,4,2,2.0,2026-01-23,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,2264.01,323.43,117.0,OTROS_INTERMEDIARIOS,OTROS,0.0,0,0.5368,No Reembolsable,SINTETICO,
610018010701,2026-08-28,2026-09-02,5,All Inclusive,2,2,0.0,2026-07-24,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,2366.38,473.28,35.0,VENTA DIRECTA,MEXICO,0.0,0,0.2602,No Reembolsable,SINTETICO,
610018110701,2026-01-16,2026-01-22,6,All Inclusive,3,3,0.0,2025-10-27,CANA,Complejo Punta Cana,PAL JUNIOR SUITE GV,2859.93,476.66,81.0,VENTA DIRECTA,MEXICO,1.0,0,0.0991,Flexible - Paga en Destino,SINTETICO,
610018209601,2026-03-18,2026-03-23,5,All Inclusive,1,1,0.0,2026-02-17,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,1291.51,258.3,29.0,OTROS_INTERMEDIARIOS,ALEMANIA,0.0,0,0.3384,Flexible - Paga en Destino,SINTETICO,
610018310601,2026-09-28,2026-10-05,7,All Inclusive,4,3,1.0,2026-08-08,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,2218.21,316.89,51.0,B2B_TTOO,ESTADOS UNIDOS,0.0,0,0.2837,No Reembolsable,SINTETICO,
610018409601,2026-03-28,2026-04-11,14,All Inclusive,3,3,0.0,2026-02-23,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,4814.27,343.88,33.0,VENTA DIRECTA,ARGENTINA,0.0,0,0.1904,No Reembolsable,SINTETICO,
610018510601,2026-06-23,2026-06-30,7,All Inclusive,3,2,1.0,2026-04-21,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,2258.77,322.68,63.0,B2B_TTOO,CANADA,1.0,1,0.0685,Flexible - Paga en Destino,SINTETICO,
610018610701,2026-06-17,2026-06-20,3,All Inclusive,2,2,0.0,2026-02-24,CANA,Complejo Punta Cana,BAV PREMIUM JS GV,832.47,277.49,113.0,B2B_TTOO,CANADA,0.0,1,0.3812,No Reembolsable,SINTETICO,
610018709601,2026-11-16,2026-11-23,7,All Inclusive,5,3,2.0,2026-10-16,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,2218.43,316.92,31.0,VENTA DIRECTA,ESTADOS UNIDOS,0.0,0,0.1472,Flexible - Paga Ahora,SINTETICO,
610018809601,2026-09-20,2026-09-26,6,All Inclusive,2,2,0.0,2026-09-09,MUJE,Complejo Costa Mujeres,CMU LOFT SUITE JT,1786.72,297.79,11.0,OTROS_INTERMEDIARIOS,ALEMANIA,0.0,0,0.3461,Flexible - Paga en Destino,SINTETICO,
610018910601,2026-09-17,2026-09-24,7,All Inclusive,2,2,0.0,2026-07-22,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1372.15,196.02,57.0,VENTA DIRECTA,CANADA,0.0,0,0.2223,Flexible - Paga Ahora,SINTETICO,
610019010601,2026-05-18,2026-06-01,14,All Inclusive,2,1,1.0,2026-03-23,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE GV,4110.46,293.6,56.0,FIDELIDAD_PTC,CANADA,0.0,0,0.2919,Flexible - Paga Ahora,SINTETICO,
610019109601,2026-05-17,2026-05-22,5,All Inclusive,4,4,0.0,2026-02-09,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,1595.24,319.05,97.0,OTROS_INTERMEDIARIOS,REINO UNIDO,1.0,0,0.2624,Flexible - Paga en Destino,SINTETICO,
610019210601,2026-01-09,2026-01-12,3,All Inclusive,3,1,2.0,2025-12-28,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,1042.3,347.43,12.0,FIDELIDAD_PTC,ALEMANIA,0.0,0,0.3674,Flexible - Paga en Destino,SINTETICO,
610019310701,2026-11-21,2026-11-28,7,All Inclusive,2,2,0.0,2026-11-03,CANA,Complejo Punta Cana,BAV JUNIOR SUITE GV,1720.19,245.74,18.0,FIDELIDAD_PTC,ARGENTINA,0.0,0,0.2003,Flexible - Paga en Destino,SINTETICO,
610019409601,2026-08-06,2026-08-11,5,All Inclusive,2,2,0.0,2026-07-23,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,2133.79,426.76,14.0,VENTA DIRECTA,MEXICO,0.0,0,0.2818,Flexible - Paga Ahora,SINTETICO,
610019509601,2026-03-28,2026-04-04,7,All Inclusive,3,3,0.0,2026-01-30,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,2539.61,362.8,57.0,FIDELIDAD_PTC,ESTADOS UNIDOS,0.0,0,0.3151,No Reembolsable,SINTETICO,
610019609601,2026-06-18,2026-06-22,4,All Inclusive,3,2,1.0,2025-12-15,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,843.64,210.91,185.0,B2B_TTOO,MEXICO,1.0,1,0.2556,Flexible - Paga Ahora,SINTETICO,
610019710601,2026-08-30,2026-09-06,7,All Inclusive,4,4,0.0,2026-08-21,MAYA,Complejo Riviera Maya,WS JUNIOR SUITE PS OV,3277.87,468.27,9.0,B2B_TTOO,ALEMANIA,0.0,0,0.2651,Flexible - Paga en Destino,SINTETICO,
610019809601,2026-11-10,2026-11-20,10,All Inclusive,2,2,0.0,2026-10-13,MUJE,Complejo Costa Mujeres,CMU JUNIOR SUITE GV,2498.83,249.88,28.0,VENTA DIRECTA,ARGENTINA,1.0,0,0.05,No Reembolsable,SINTETICO,
